"","emd","구분","대여소번호","대여소명","대여소.주소","거치대수","lat","lon","population","school","subway","culture","travel","han_river"
"1258","종로1.2.3.4가동","종로구","329","청계2가 사거리 옆","서울특별시 종로구 청계천로 93청계2가 사거리 옆",8,37.568344,126.987892,"7598",0,0,159,34,4152.96846761271
"1259","종로1.2.3.4가동","종로구","369","광화문 시민열린마당","서울특별시 종로구 세종로 76-5광화문 시민열린마당",20,37.575493,126.9785,"7598",0,0,223,37,5249.6081093917
"1260","종로1.2.3.4가동","종로구","304","광화문역 2번출구 앞","서울특별시 종로구 세종대로 지하172광화문역 2번출구 앞",7,37.572113,126.977577,"7598",0,1,216,42,4908.48934771454
"1261","종로1.2.3.4가동","종로구","454","종로2가 버스정류장 (종각방향)","서울특별시 종로구 종로 79-1종로2가 버스정류장 (종각방향)",13,37.570358,126.986382,"7598",0,0,190,36,4408.66565693107
"1262","종로1.2.3.4가동","종로구","385","종각역 5번출구","서울특별시 종로구 서린동 26-1종각역 5번출구",10,37.569836,126.982658,"7598",0,1,191,45,4592.81419103641
"1263","종로1.2.3.4가동","종로구","339","종로4가 사거리","서울특별시 종로구 종로 185종로4가 사거리",10,37.571068,126.998192,"7598",0,0,93,38,3864.30298113166
"1264","종로1.2.3.4가동","종로구","368","SK 서린빌딩 앞","서울특별시 종로구 서린동 93-2SK 서린빌딩 앞",12,37.569248,126.980537,"7598",0,0,204,45,4683.12406199396
"1265","종로5.6가동","종로구","345","서울보증보험본사 앞","서울특별시 종로구 김상옥로 29서울보증보험본사 앞",15,37.573307,127.00071,"5792",1,0,151,39,3949.21830699518
"1266","종로5.6가동","종로구","453","종로오가 지하쇼핑센터 14번출구","서울특별시 종로구 종로 지하 200종로5가 지하쇼핑센터 14번출구",10,37.57114,127.000671,"5792",0,1,86,25,3757.59344965138
"1267","종로5.6가동","종로구","343","예일빌딩(율곡로) 앞","서울특별시 종로구 율곡로 238예일빌딩(율곡로) 앞",12,37.575432,127.004982,"5792",1,0,220,29,3947.86748958579
"1268","종로5.6가동","종로구","344","성균관대 E하우스 앞","서울특별시 종로구 율곡로 259성균관대 E하우스 앞",10,37.574036,127.006721,"5792",0,0,160,27,3737.97101101542
"1269","종로5.6가동","종로구","452","동대문 종합시장 버스정류장","서울특별시 종로구 종로 239동대문 종합시장 버스정류장",13,37.571239,127.00441,"5792",1,0,78,25,3574.6280468276
"1270","종로5.6가동","종로구","457","종로꽃시장 입구 옆","서울특별시 종로구 율곡로 지하 308종로꾳시장 입구 옆",10,37.57132,127.00721,"5792",0,1,78,24,3452.62970662403
"1271","종로5.6가동","종로구","455","삼익한의원","서울특별시 종로구 종로 254-1삼익한의원",8,37.570961,127.006058,"5792",0,0,76,25,3470.31920522073
"1272","종로5.6가동","종로구","393","동대문역 8번 출구","서울특별시 종로구 율곡로 지하 308동대문역 8번출구",10,37.570141,127.009377,"5792",0,1,60,23,3245.11178793509
"1273","종암동","성북구","1323","월곡역 입구 육교 밑","서울특별시 성북구 월곡로 지하 107성북구 종암동 113-10",10,37.600433,127.040207,"41820",1,1,3,2,6347.16536951608
"1274","종암동","성북구","1322","래미안라센트아파트 103동 앞","서울특별시 성북구 종암로3길 37-2성북구 종암동 12-33",10,37.598068,127.039276,"41820",2,0,5,2,6073.23982632027
"1275","종암동","성북구","1320","LG베스트샵 종암점","서울특별시 성북구 종암로 88성북구 종암동 15-7",10,37.599285,127.034622,"41820",0,0,1,3,6146.39192212041
"1276","종암동","성북구","1366","일신초등학교 옆","서울특별시 성북구 월곡로 74일신초등학교 옆",10,37.59972,127.040382,"41820",1,0,3,1,6272.17642984529
"1277","종암동","성북구","1321","국민은행 종암동지점 앞","서울특별시 성북구 종암로3길 37-2성북구 종암동 12-33",15,37.593288,127.036667,"41820",2,0,6,4,5509.55821124212
"1278","중계1동","노원구","1667","중계중학교","서울특별시 노원구 덕릉로76길 23중계중학교",10,37.654499,127.074387,"28530",2,0,6,9,11159.9969825113
"1279","중계1동","노원구","1665","양지근린공원앞","서울특별시 노원구 한글비석로 227양지근린공원앞",10,37.647335,127.076424,"28530",1,0,4,6,10369.5385943004
"1280","중계1동","노원구","1620","중계동 노원구민체육센터 옆(중1-2)","서울특별시 노원구 노원로22길 1노원구 중계1동 360-18",10,37.648209,127.070221,"28530",4,0,9,5,10721.1702647176
"1281","중계1동","노원구","1619","중계동 하나프라자빌딩 앞(중1-1)","서울특별시 노원구 한글비석로 235노원구 중계동 391",10,37.649021,127.076408,"28530",0,0,4,7,10536.249549409
"1282","중계1동","노원구","1664","노해근린공원내","서울특별시 노원구 노원로22길 1노해근린공원내",10,37.649361,127.070442,"28530",5,0,8,5,10822.2923002486
"1283","중계1동","노원구","1659","중계동 을지중학교","서울특별시 노원구 중계동 370중계동 을지중학교",10,37.65033,127.071602,"28530",3,0,7,6,10865.7122565992
"1284","중계2.3동","노원구","1650","중계근린공원내","서울특별시 노원구 중계동 506-3중계근린공원내",20,37.63958,127.065102,"39107",1,0,5,2,10157.4653025065
"1285","중계2.3동","노원구","1669","중계역 3번출구","서울특별시 노원구 동일로 지하 1308-1중계역 3번출구",9,37.643528,127.065224,"39107",3,1,5,4,10513.84059926
"1286","중계2.3동","노원구","1623","노원 구민회관","서울특별시 노원구 동일로 1229노원구 중계동 507-3",20,37.638649,127.066292,"39107",1,0,5,1,10012.6178241897
"1287","중계2.3동","노원구","1668","중계역 6번출구","서울특별시 노원구 동일로 지하 1308-1중계역 6번출구",10,37.645508,127.063255,"39107",2,1,6,4,10793.5953278791
"1288","중계4동","노원구","1682","중계종합사회복지관 교차로","서울특별시 노원구 덕릉로 662중계종합사회복지관 교차로",13,37.656799,127.077606,"21842",2,0,4,6,11265.9674642791
"1289","중계4동","노원구","1625","상계역(4번출구)","서울특별시 노원구 상계로 182노원구 상계동 173-19",20,37.66,127.072968,"21842",1,1,2,2,11763.8258952299
"1290","중계본동","노원구","1681","현대6차 아파트","서울특별시 노원구 중계로8길 20현대6차 아파트",12,37.645802,127.08226,"27028",1,0,4,8,9984.27502116867
"1291","중계본동","노원구","1683","노원문화예술회관","서울특별시 노원구 중계로 181노원문화예술회관",10,37.650459,127.080887,"27028",4,0,3,7,10504.2017721954
"1292","중계본동","노원구","1685","불암고등학교 앞 횡단보도","서울특별시 노원구 중계로 155불암고등학교 앞 횡단보도",8,37.64819,127.080482,"27028",2,0,4,8,10291.8751328925
"1293","중곡1동","광진구","3517","용마사거리","서울특별시 광진구 능동로 373용마사거리",10,37.562527,127.082275,"15728",0,0,6,2,2983.46821318752
"1294","중곡1동","광진구","539","군자교교차로","서울특별시 광진구 중곡동 263-1군자교교차로",10,37.559795,127.074203,"15728",0,0,8,2,3219.75343235855
"1295","중곡1동","광진구","3500","군자역2번출구","서울특별시 광진구 능동로 313군자역2번출구",10,37.557587,127.079697,"15728",0,2,10,4,2873.26896211338
"1296","중곡2동","광진구","3535","중곡사거리(국민은행)","서울특별시 광진구 용마산로 63중곡사거리(국민은행)",10,37.559158,127.087517,"21713",1,0,7,3,2387.96859032102
"1297","중곡3동","광진구","3502","중곡역 1번출구","서울특별시 광진구 능동로 지하 417중곡역 1번출구 앞",15,37.565659,127.084297,"17309",1,1,6,2,3086.96278563431
"1298","중곡3동","광진구","553","중곡 성원APT 앞","서울특별시 광진구 동일로 459중곡 성원APT 앞",10,37.571255,127.079803,"17309",0,0,6,3,3813.29183065616
"1299","중곡3동","광진구","572","국립정신 건강센터 앞","서울특별시 광진구 능동로 398국립정신 건강센터 앞",20,37.56538,127.08651,"17309",3,0,5,2,2931.30410035707
"1300","중곡4동","광진구","575","중앙농협 중곡지점","서울특별시 광진구 용마산로 120중앙농협 중곡지점",10,37.564293,127.086937,"30603",5,0,2,2,2816.39382138592
"1301","중곡4동","광진구","3510","중곡SK아파트앞","서울특별시 광진구 용마산로32길 32중곡SK아파트앞",10,37.568649,127.08625,"30603",1,0,3,3,3226.06906773955
"1302","중림동","중구","399","서울역 센트럴 자이아파트","서울특별시 중구 만리재로 175서울역 센트럴 자이아파트",15,37.554482,126.966087,"8392",2,0,19,3,2808.61911181402
"1303","중림동","중구","384","종로학원본원","서울특별시 중구 청파로 456종로학원본원 앞",10,37.55978,126.968506,"8392",0,0,57,13,3359.20707716243
"1304","중앙동","관악구","2116","에이스에이존빌딩","서울특별시 관악구 남부순환로 지하 1822관악구 봉천동 979-2",9,37.481705,126.950829,"14991",0,1,2,3,3881.71804883501
"1305","중앙동","관악구","2119","중앙동 동진빌딩","서울특별시 관악구 관악로 217동진빌딩 앞",10,37.484257,126.954697,"14991",0,0,3,3,3439.17585817791
"1306","중앙동","관악구","2171","서울대입구역 5번출구","서울특별시 관악구 남부순환로 1817서울대입구역 5번출구",17,37.481548,126.952003,"14991",0,1,2,3,3821.12347874482
"1307","중화1동","중랑구","1433","중화역 2번출구","서울특별시 중랑구 동일로 지하 797중랑구 중화동 50-3",10,37.602077,127.079582,"20446",2,1,0,1,6125.91200942136
"1308","중화1동","중랑구","1429","장안중학교","서울특별시 중랑구 동일로 778동일로 778",15,37.599957,127.080002,"20446",1,0,1,1,5935.84691812321
"1309","중화2동","중랑구","1442","(구)신한은행 중랑교지점","서울특별시 중화동 50-8(구)신한은행 중랑교지점",8,37.598591,127.079819,"27831",1,0,1,1,5845.00326564153
"1310","중화2동","중랑구","1404","동일로 지하차도","서울특별시 중랑구 망우로 233중랑구 중화동 211-3",10,37.595299,127.080032,"27831",0,0,1,1,5592.31797807288
"1311","중화2동","중랑구","1403","중화빌딩 앞 (동부시장)","서울특별시 중랑구 망우로 211중화빌딩",15,37.59425,127.076576,"27831",0,2,1,1,5761.52465256384
"1312","증산동","은평구","948","디지털미디어 시티역 4번출구","서울특별시 증산동 239디지털미디어 시티역 4번출구",10,37.577202,126.902351,"18992",0,2,8,1,2254.47412006633
"1313","증산동","은평구","915","증산역 4번출구","서울특별시 은평구 증산동 199-8증산역 4번출구",10,37.584381,126.909897,"18992",1,1,3,3,3287.91121713048
"1314","진관동","은평구","937","상림마을 롯데캐슬2단지 옆","서울특별시 은평구 진관동 30-23상림마을 롯데캐슬2단지 옆",15,37.645851,126.923798,"51593",2,0,0,4,9696.39969148469
"1315","진관동","은평구","903","은평뉴타운 아이파크","서울특별시 은평구 진관동 13-20은평뉴타운 아이파크",20,37.645866,126.927391,"51593",2,0,0,4,9861.26600443086
"1316","진관동","은평구","904","은평뉴타운 푸르지오","서울특별시 은평구 진관동 5-8은평뉴타운 푸르지오",18,37.648674,126.930702,"51593",0,0,0,3,10281.1346898786
"1317","진관동","은평구","902","진관동 은빛초등학교","서울특별시 은평구 진관동 45-21진관동 은빛초등학교",10,37.643108,126.918221,"51593",1,0,1,2,9188.87271036134
"1318","진관동","은평구","942","상림마을 생태공원","서울특별시 진관동 16-4상림마을 생태공원",9,37.644081,126.929283,"51593",1,0,1,3,9768.58719346338
"1319","진관동","은평구","968","은평뉴타운 상림마을 13단지","서울특별시 은평구 진관4로 48-50은평뉴타운 상림마을 13단지",7,37.64209,126.929413,"51593",0,0,2,4,9574.3798116205
"1320","진관동","은평구","924","메뚜기다리","서울특별시 은평구 진관동 161-9메뚜기다리",15,37.628517,126.929581,"51593",1,0,2,2,8254.78085651379
"1321","진관동","은평구","962","은평뉴타운 힐데스하임","서울특별시 은평구 진관2로 15-46은평구 진관2로 15-46",10,37.639259,126.918907,"51593",0,0,2,2,8845.31090922605
"1322","진관동","은평구","905","구파발역 2번출구","서울특별시 은평구 진관동 86-31구파발역 2번출구",11,37.636234,126.918999,"51593",0,1,2,2,8560.34015978498
"1323","진관동","은평구","960","구파발역 환승센터","서울특별시 은평구 진관2로 지하 15-25구파발역 환승센터",15,37.638252,126.919456,"51593",0,0,2,2,8773.41238640411
"1324","진관동","은평구","928","은평역사한옥박물관","서울특별시 은평구 진관동 133-29은평역사한옥박물관",15,37.641315,126.938042,"51593",1,0,2,4,9860.49467085473
"1325","진관동","은평구","954","은평뉴타운구파발9단지","서울특별시 은평구 진관3로 77은평뉴타운구파발9단지",10,37.642609,126.921478,"51593",2,0,2,3,9281.62707162403
"1326","진관동","은평구","941","은평뉴타운 도서관","서울특별시 진관동 141-27은평뉴타운 도서관",13,37.63726,126.933701,"51593",0,0,4,3,9277.88744278118
"1327","진관동","은평구","921","신도고등학교","서울특별시 은평구 진관동 242-14신도고등학교",10,37.630016,126.919029,"51593",1,0,3,2,7967.01651152923
"1328","진관동","은평구","938","금암 문화공원","서울특별시 진관동 44-28 금암 문화공원",15,37.644684,126.918457,"51593",1,0,1,2,9353.11597877582
"1329","진관동","은평구","945","기자촌 사거리","서울특별시 은평구 진관동 149-17기자촌 사거리",10,37.63414,126.932343,"51593",1,0,3,5,8917.36211371491
"1330","진관동","은평구","959","구파발10단지 인근","서울특별시 은평구 진관3로 73-17구파발10단지 인근",10,37.643661,126.914558,"51593",0,0,1,1,9093.86082104784
"1331","창1동","도봉구","1725","창1동주민센터","서울특별시 도봉구 해등로 46창1동주민센터",10,37.647503,127.043312,"26716",0,0,8,2,11567.2913090159
"1332","창1동","도봉구","1714","도봉문화정보도서관 삼거리","서울특별시 도봉구 덕릉로 315도봉문화정보도서관 삼거리",10,37.64463,127.044609,"26716",0,0,0,3,11265.5885705659
